id_reserva;Día de semana de fecha_venta;Hora de turno;canal;cpais_id;descuento;genero;provincia;tarifa;tipo_servicio;fecha_venta;familia;precio
5662;sábado;10;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;21-11-2020;familia_1;35
5663;sábado;12;canal_3;Pais_1;25;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;21-11-2020;familia_1;35
5664;sábado;12;canal_3;Pais_1;25;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;21-11-2020;familia_1;35
5665;sábado;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;21-11-2020;familia_1;35
5666;sábado;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;21-11-2020;familia_1;35
5667;domingo;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;21-11-2021;familia_1;35
5668;domingo;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;21-11-2021;familia_1;35
5669;domingo;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;21-11-2021;familia_1;35
5670;domingo;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;21-11-2021;familia_1;35
5671;domingo;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;21-11-2021;familia_1;35
5672;domingo;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;21-11-2021;familia_1;35
5673;domingo;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;21-11-2021;familia_1;35
5674;domingo;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;21-11-2021;familia_1;35
5675;domingo;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;21-11-2021;familia_1;35
5676;domingo;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;21-11-2021;familia_1;35
5677;sábado;12;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;21-12-2019;familia_1;35
5678;sábado;12;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;21-12-2019;familia_1;35
5679;sábado;12;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;21-12-2019;familia_1;35
5680;lunes;16;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;21-12-2020;familia_1;35
5681;lunes;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;21-12-2020;familia_1;35
5682;lunes;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;21-12-2020;familia_1;35
5683;lunes;18;canal_1;Pais_1;25;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;21-12-2020;familia_1;35
5684;lunes;18;canal_1;Pais_1;25;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;21-12-2020;familia_1;35
5685;lunes;20;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;21-12-2020;familia_1;35
5686;lunes;16;canal_3;Pais_3;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;21-12-2020;familia_1;35
5687;lunes;16;canal_3;Pais_3;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;21-12-2020;familia_1;35
5688;martes;12;canal_1;Pais_1;20;H;PROVINCIA_2;tarifa_3;tipo_servicio_3;21-12-2021;familia_1;35
5689;martes;12;canal_1;Pais_1;25;H;PROVINCIA_2;tarifa_2;tipo_servicio_3;21-12-2021;familia_1;35
5690;martes;12;canal_1;Pais_1;20;H;PROVINCIA_2;tarifa_3;tipo_servicio_3;21-12-2021;familia_1;35
5691;martes;12;canal_1;Pais_1;25;H;PROVINCIA_2;tarifa_2;tipo_servicio_3;21-12-2021;familia_1;35
5692;martes;12;canal_1;Pais_1;20;H;PROVINCIA_2;tarifa_3;tipo_servicio_3;21-12-2021;familia_1;35
5693;domingo;14;canal_2;Pais_1;25;H;PROVINCIA_2;tarifa_1;tipo_servicio_4;22-01-2017;familia_2;43
5694;domingo;20;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_4;22-01-2017;familia_1;43
5695;miércoles;18;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;22-01-2020;familia_1;35
5696;miércoles;18;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-01-2020;familia_1;35
5697;miércoles;20;canal_1;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;22-01-2020;familia_1;35
5698;miércoles;12;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;22-01-2020;familia_1;35
5699;miércoles;18;canal_3;Pais_1;0;M;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-01-2020;familia_1;35
5700;miércoles;18;canal_3;Pais_1;0;M;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-01-2020;familia_1;35
5710;miércoles;16;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-01-2020;familia_1;35
5711;miércoles;16;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-01-2020;familia_1;35
5712;miércoles;16;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-01-2020;familia_1;35
5713;miércoles;16;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-01-2020;familia_1;35
5714;miércoles;16;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_3;22-01-2020;familia_2;35
5715;miércoles;16;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_3;22-01-2020;familia_2;35
5720;miércoles;16;canal_1;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_3;22-01-2020;familia_1;35
5721;miércoles;16;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_3;22-01-2020;familia_1;35
5722;miércoles;18;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_3;22-01-2020;familia_1;35
5723;miércoles;18;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_3;22-01-2020;familia_1;35
5724;viernes;12;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;22-01-2021;familia_1;35
5725;viernes;12;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-01-2021;familia_1;35
5726;viernes;12;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;22-01-2021;familia_1;35
5727;viernes;20;canal_2;Pais_1;25;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-02-2019;familia_2;35
5728;viernes;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-02-2019;familia_1;35
5729;sábado;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5730;sábado;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5731;sábado;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5732;sábado;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5733;sábado;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5734;sábado;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5735;sábado;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5736;sábado;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5737;sábado;16;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5738;sábado;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5739;sábado;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5740;sábado;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5741;sábado;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5742;sábado;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5743;sábado;20;canal_1;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5744;sábado;20;canal_1;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5745;sábado;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5746;sábado;20;canal_2;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5747;sábado;20;canal_2;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5748;sábado;20;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5749;sábado;20;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2020;familia_1;35
5750;sábado;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-02-2020;familia_1;35
5751;sábado;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-02-2020;familia_1;35
5752;sábado;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-02-2020;familia_1;35
5753;sábado;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-02-2020;familia_1;35
5754;lunes;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-02-2021;familia_1;35
5755;lunes;12;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-02-2021;familia_1;35
5756;lunes;12;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-02-2021;familia_1;35
5757;lunes;14;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-02-2021;familia_1;35
5758;lunes;14;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-02-2021;familia_1;35
5759;viernes;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-03-2019;familia_1;35
5760;lunes;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-03-2021;familia_1;35
5761;lunes;20;canal_2;Pais_1;25;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-03-2021;familia_1;35
5762;lunes;20;canal_2;Pais_1;25;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-03-2021;familia_1;35
5763;lunes;18;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-03-2021;familia_1;35
5764;lunes;18;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-03-2021;familia_1;35
5765;lunes;12;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-04-2019;familia_1;35
5766;lunes;14;canal_2;Pais_1;20;M;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-04-2019;familia_1;35
5767;jueves;16;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-04-2021;familia_1;35
5768;jueves;20;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-04-2021;familia_1;35
5769;jueves;20;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-04-2021;familia_1;35
5770;jueves;16;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-04-2021;familia_1;35
5771;jueves;16;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-04-2021;familia_1;35
5772;jueves;12;canal_2;Pais_1;25;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-04-2021;familia_1;35
5773;jueves;12;canal_2;Pais_1;25;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-04-2021;familia_1;35
5774;jueves;12;canal_2;Pais_1;20;M;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-04-2021;familia_1;35
5775;jueves;12;canal_2;Pais_1;20;M;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-04-2021;familia_1;35
5776;jueves;20;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-04-2021;familia_1;35
5777;jueves;20;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-04-2021;familia_1;35
5778;miércoles;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-05-2019;familia_1;35
5779;miércoles;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-05-2019;familia_1;35
5780;miércoles;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-05-2019;familia_1;35
5781;miércoles;20;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-05-2019;familia_1;35
5782;miércoles;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-05-2019;familia_1;35
5783;sábado;18;canal_3;Pais_3;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-05-2021;familia_1;35
5784;sábado;16;canal_2;Pais_1;25;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-05-2021;familia_1;35
5785;sábado;16;canal_2;Pais_1;25;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-05-2021;familia_1;35
5786;sábado;20;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-06-2019;familia_1;35
5787;lunes;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2020;familia_1;35
5788;lunes;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2020;familia_1;35
5789;lunes;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2020;familia_1;35
5790;lunes;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2020;familia_1;35
5791;lunes;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-06-2020;familia_1;35
5792;lunes;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-06-2020;familia_1;35
5793;martes;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2021;familia_1;35
5794;martes;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2021;familia_1;35
5795;martes;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2021;familia_1;35
5796;martes;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2021;familia_1;35
5797;martes;10;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2021;familia_1;35
5798;martes;10;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2021;familia_1;35
5799;martes;10;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2021;familia_1;35
5800;martes;10;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2021;familia_1;35
5801;martes;10;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2021;familia_1;35
5802;martes;10;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2021;familia_1;35
5803;martes;10;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2021;familia_1;35
5804;martes;10;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-06-2021;familia_1;35
5805;martes;12;canal_3;Pais_1;25;H;PROVINCIA_1;tarifa_2;tipo_servicio_3;22-06-2021;familia_1;35
5806;martes;12;canal_3;Pais_1;25;H;PROVINCIA_1;tarifa_2;tipo_servicio_3;22-06-2021;familia_1;35
5807;martes;20;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-06-2021;familia_1;35
5808;martes;20;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-06-2021;familia_1;35
5809;martes;16;canal_1;Pais_1;25;H;PROVINCIA_1;tarifa_2;tipo_servicio_3;22-06-2021;familia_1;35
5810;martes;16;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-06-2021;familia_1;35
5811;lunes;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-07-2019;familia_1;35
5812;lunes;14;canal_2;Pais_1;20;M;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-07-2019;familia_1;35
5813;lunes;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-07-2019;familia_1;35
5814;miércoles;18;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;22-07-2020;familia_1;35
5815;miércoles;20;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-07-2020;familia_1;35
5816;miércoles;20;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-07-2020;familia_1;35
5817;miércoles;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-07-2020;familia_1;35
5818;miércoles;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-07-2020;familia_1;35
5819;miércoles;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;22-07-2020;familia_1;35
5820;miércoles;12;canal_3;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_3;22-07-2020;familia_1;35
5821;miércoles;12;canal_3;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_3;22-07-2020;familia_1;35
5822;miércoles;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-07-2020;familia_1;35
5823;miércoles;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-07-2020;familia_1;35
5824;jueves;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-07-2021;familia_1;35
5825;jueves;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-07-2021;familia_1;35
5826;jueves;12;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2019;familia_1;35
5827;jueves;16;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-08-2019;familia_1;35
5828;jueves;18;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2019;familia_1;35
5829;jueves;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-08-2019;familia_1;35
5830;jueves;18;canal_3;Pais_1;25;H;PROVINCIA_1;tarifa_2;tipo_servicio_3;22-08-2019;familia_1;35
5831;jueves;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2019;familia_1;35
5832;jueves;10;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2019;familia_1;35
5833;jueves;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-08-2019;familia_1;35
5834;jueves;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-08-2019;familia_1;35
5835;sábado;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-08-2020;familia_1;35
5836;sábado;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-08-2020;familia_1;35
5837;sábado;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-08-2020;familia_1;35
5838;sábado;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2020;familia_1;35
5839;sábado;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2020;familia_1;35
5840;sábado;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2020;familia_1;35
5841;sábado;20;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2020;familia_1;35
5842;sábado;20;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2020;familia_1;35
5843;sábado;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2020;familia_1;35
5844;sábado;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2020;familia_1;35
5845;sábado;20;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2020;familia_1;35
5846;sábado;20;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2020;familia_1;35
5847;sábado;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2020;familia_1;35
5848;sábado;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2020;familia_1;35
5849;domingo;14;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2021;familia_1;35
5850;domingo;14;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-08-2021;familia_1;35
5851;domingo;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-08-2021;familia_1;35
5852;domingo;16;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-09-2019;familia_1;35
5853;domingo;16;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-09-2019;familia_1;35
5854;domingo;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-09-2019;familia_1;35
5855;domingo;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-09-2019;familia_1;35
5856;domingo;16;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-09-2019;familia_1;35
5857;martes;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-09-2020;familia_1;35
5858;martes;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-09-2020;familia_1;35
5859;martes;16;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-09-2020;familia_1;35
5860;miércoles;14;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-09-2021;familia_1;35
5861;miércoles;12;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-09-2021;familia_1;35
5862;miércoles;12;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-09-2021;familia_1;35
5863;miércoles;16;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-09-2021;familia_1;35
5864;miércoles;16;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-09-2021;familia_1;35
5865;miércoles;16;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-09-2021;familia_1;35
5866;miércoles;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-09-2021;familia_1;35
5867;miércoles;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-09-2021;familia_1;35
5868;miércoles;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-09-2021;familia_1;35
5869;miércoles;18;canal_1;Pais_1;25;H;PROVINCIA_1;tarifa_2;tipo_servicio_3;22-09-2021;familia_1;35
5870;miércoles;18;canal_1;Pais_1;25;H;PROVINCIA_1;tarifa_2;tipo_servicio_3;22-09-2021;familia_1;35
5871;miércoles;20;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-09-2021;familia_1;35
5872;miércoles;20;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-09-2021;familia_1;35
5873;miércoles;20;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-09-2021;familia_1;35
5874;miércoles;20;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;22-09-2021;familia_1;35
5875;miércoles;20;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-09-2021;familia_1;35
5876;miércoles;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-09-2021;familia_1;35
5877;miércoles;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;22-09-2021;familia_1;35
5878;martes;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-10-2019;familia_1;35
5879;martes;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-10-2019;familia_1;35
5880;martes;14;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-10-2019;familia_1;35
5881;martes;14;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-10-2019;familia_1;35
5882;martes;16;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-10-2019;familia_1;35
5883;martes;16;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-10-2019;familia_1;35
5884;jueves;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;22-10-2020;familia_1;35
5885;jueves;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-10-2020;familia_1;35
5886;jueves;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-10-2020;familia_1;35
5887;jueves;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-10-2020;familia_1;35
5888;jueves;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;22-10-2020;familia_1;35
